GO Annotation ID,GO Annotation Name,Umbrella Annotation Names,Count of OGs with Annotation,Proportion of OGs with Annotation
GO:0043245,extraorganismal space,cellular anatomical entity,1,3.765769158350593e-05
GO:0000262,mitochondrial chromosome,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0033391,chromatoid body,"supramolecular complex,organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0031258,lamellipodium membrane,"membrane,cellular anatomical entity",1,3.765769158350593e-05
GO:0000235,astral microtubule,"supramolecular complex,cellular anatomical entity",1,3.765769158350593e-05
GO:0005859,muscle myosin complex,protein-containing complex,1,3.765769158350593e-05
GO:0031205,endoplasmic reticulum Sec complex,protein-containing complex,1,3.765769158350593e-05
GO:0031904,endosome lumen,"membrane-enclosed lumen,cellular anatomical entity",1,3.765769158350593e-05
GO:0097487,"multivesicular body, internal vesicle","organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0031088,platelet dense granule membrane,"membrane,cellular anatomical entity",1,3.765769158350593e-05
GO:0097060,synaptic membrane,"cellular anatomical entity,membrane",1,3.765769158350593e-05
GO:0042612,MHC class I protein complex,protein-containing complex,1,3.765769158350593e-05
GO:0035686,sperm fibrous sheath,cellular anatomical entity,1,3.765769158350593e-05
GO:0030992,intraciliary transport particle B,protein-containing complex,1,3.765769158350593e-05
GO:0042587,glycogen granule,cellular anatomical entity,1,3.765769158350593e-05
GO:0110085,mitotic actomyosin contractile ring,cellular anatomical entity,1,3.765769158350593e-05
GO:0098654,CENP-A recruiting complex,protein-containing complex,1,3.765769158350593e-05
GO:0044185,host cell late endosome membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0030095,chloroplast photosystem II,protein-containing complex,1,3.765769158350593e-05
GO:0019028,viral capsid,none,1,3.765769158350593e-05
GO:0039617,T=3 icosahedral viral capsid,none,1,3.765769158350593e-05
GO:0097542,ciliary tip,cellular anatomical entity,1,3.765769158350593e-05
GO:0032045,guanyl-nucleotide exchange factor complex,protein-containing complex,1,3.765769158350593e-05
GO:0031362,anchored component of external side of plasma membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0030485,smooth muscle contractile fiber,"supramolecular complex,organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0046581,intercellular canaliculus,"cell junction,cellular anatomical entity",1,3.765769158350593e-05
GO:0005921,gap junction,"cell junction,cellular anatomical entity",1,3.765769158350593e-05
GO:1990913,sperm head plasma membrane,"cellular anatomical entity,membrane",1,3.765769158350593e-05
GO:0044294,dendritic growth cone,cellular anatomical entity,1,3.765769158350593e-05
GO:1990565,HSP90-CDC37 chaperone complex,protein-containing complex,1,3.765769158350593e-05
GO:1990917,ooplasm,"cellular anatomical entity,cytoplasm",1,3.765769158350593e-05
GO:0032839,dendrite cytoplasm,"cytoplasm,cellular anatomical entity",1,3.765769158350593e-05
GO:0020003,symbiont-containing vacuole,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0099061,integral component of postsynaptic density membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0005640,nuclear outer membrane,"membrane,cellular anatomical entity",1,3.765769158350593e-05
GO:0098871,postsynaptic actin cytoskeleton,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0042642,"actomyosin, myosin complex part",protein-containing complex,1,3.765769158350593e-05
GO:0032426,stereocilium tip,cellular anatomical entity,1,3.765769158350593e-05
GO:0032420,stereocilium,cellular anatomical entity,1,3.765769158350593e-05
GO:0009530,primary cell wall,cellular anatomical entity,1,3.765769158350593e-05
GO:1990124,messenger ribonucleoprotein complex,protein-containing complex,1,3.765769158350593e-05
GO:0005892,acetylcholine-gated channel complex,protein-containing complex,1,3.765769158350593e-05
GO:0045120,pronucleus,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0044220,host cell perinuclear region of cytoplasm,cellular anatomical entity,1,3.765769158350593e-05
GO:0033644,host cell membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0044665,MLL1/2 complex,protein-containing complex,1,3.765769158350593e-05
GO:0005704,polytene chromosome band,cellular anatomical entity,1,3.765769158350593e-05
GO:0098888,extrinsic component of presynaptic membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0048788,cytoskeleton of presynaptic active zone,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0072534,perineuronal net,cellular anatomical entity,1,3.765769158350593e-05
GO:0090443,FAR/SIN/STRIPAK complex,protein-containing complex,1,3.765769158350593e-05
GO:0097486,multivesicular body lumen,"membrane-enclosed lumen,cellular anatomical entity",1,3.765769158350593e-05
GO:0042584,chromaffin granule membrane,"membrane,cellular anatomical entity",1,3.765769158350593e-05
GO:0042581,specific granule,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0098674,extrinsic component of neuronal dense core vesicle membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0030446,hyphal cell wall,cellular anatomical entity,1,3.765769158350593e-05
GO:0030445,yeast-form cell wall,cellular anatomical entity,1,3.765769158350593e-05
GO:0043679,axon terminus,cellular anatomical entity,1,3.765769158350593e-05
GO:0097631,integral component of omegasome membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0031224,intrinsic component of membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:1901588,dendritic microtubule,"supramolecular complex,cellular anatomical entity",1,3.765769158350593e-05
GO:0035060,brahma complex,protein-containing complex,1,3.765769158350593e-05
GO:0036266,Cdc48p-Npl4p-Vms1p AAA ATPase complex,protein-containing complex,1,3.765769158350593e-05
GO:0002144,cytosolic tRNA wobble base thiouridylase complex,protein-containing complex,1,3.765769158350593e-05
GO:0042575,DNA polymerase complex,protein-containing complex,1,3.765769158350593e-05
GO:0061673,mitotic spindle astral microtubule,"supramolecular complex,cellular anatomical entity",1,3.765769158350593e-05
GO:0150001,primary dendrite,cellular anatomical entity,1,3.765769158350593e-05
GO:0070274,RES complex,protein-containing complex,1,3.765769158350593e-05
GO:0009782,photosystem I antenna complex,protein-containing complex,1,3.765769158350593e-05
GO:0044307,dendritic branch,cellular anatomical entity,1,3.765769158350593e-05
GO:0033203,DNA helicase A complex,protein-containing complex,1,3.765769158350593e-05
GO:0070013,intracellular organelle lumen,"membrane-enclosed lumen,cellular anatomical entity",1,3.765769158350593e-05
GO:0097197,tetraspanin-enriched microdomain,cellular anatomical entity,1,3.765769158350593e-05
GO:0043227,membrane-bounded organelle,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0034998,oligosaccharyltransferase I complex,protein-containing complex,1,3.765769158350593e-05
GO:0071564,npBAF complex,protein-containing complex,1,3.765769158350593e-05
GO:1902554,serine/threonine protein kinase complex,protein-containing complex,1,3.765769158350593e-05
GO:0005668,RNA polymerase transcription factor SL1 complex,protein-containing complex,1,3.765769158350593e-05
GO:0070860,RNA polymerase I core factor complex,protein-containing complex,1,3.765769158350593e-05
GO:0071958,new mitotic spindle pole body,cellular anatomical entity,1,3.765769158350593e-05
GO:0044599,AP-5 adaptor complex,protein-containing complex,1,3.765769158350593e-05
GO:0071204,histone pre-mRNA 3'end processing complex,protein-containing complex,1,3.765769158350593e-05
GO:0070937,CRD-mediated mRNA stability complex,protein-containing complex,1,3.765769158350593e-05
GO:0017177,glucosidase II complex,protein-containing complex,1,3.765769158350593e-05
GO:0061908,phagophore,cellular anatomical entity,1,3.765769158350593e-05
GO:0009349,riboflavin synthase complex,protein-containing complex,1,3.765769158350593e-05
GO:0071627,integral component of fungal-type vacuolar membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0010282,senescence-associated vacuole,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0071021,U2-type post-spliceosomal complex,protein-containing complex,1,3.765769158350593e-05
GO:0000346,transcription export complex,protein-containing complex,1,3.765769158350593e-05
GO:1990923,PET complex,protein-containing complex,1,3.765769158350593e-05
GO:0001652,granular component,cellular anatomical entity,1,3.765769158350593e-05
GO:0005785,signal recognition particle receptor complex,protein-containing complex,1,3.765769158350593e-05
GO:1990529,glycosylphosphatidylinositol-mannosyltransferase I complex,protein-containing complex,1,3.765769158350593e-05
GO:0010006,Toc complex,protein-containing complex,1,3.765769158350593e-05
GO:0097442,CA3 pyramidal cell dendrite,cellular anatomical entity,1,3.765769158350593e-05
GO:0033100,NuA3 histone acetyltransferase complex,protein-containing complex,1,3.765769158350593e-05
GO:1990467,NuA3a histone acetyltransferase complex,protein-containing complex,1,3.765769158350593e-05
GO:0005933,cellular bud,cellular anatomical entity,1,3.765769158350593e-05
GO:0098831,presynaptic active zone cytoplasmic component,"cytoplasm,cellular anatomical entity",1,3.765769158350593e-05
GO:0098826,endoplasmic reticulum tubular network membrane,"cellular anatomical entity,membrane",1,3.765769158350593e-05
GO:0097014,ciliary plasm,"cytoplasm,cellular anatomical entity",1,3.765769158350593e-05
GO:0034704,calcium channel complex,protein-containing complex,1,3.765769158350593e-05
GO:0043541,UDP-N-acetylglucosamine transferase complex,protein-containing complex,1,3.765769158350593e-05
GO:0070418,DNA-dependent protein kinase complex,protein-containing complex,1,3.765769158350593e-05
GO:0000312,plastid small ribosomal subunit,protein-containing complex,1,3.765769158350593e-05
GO:0044568,secondary cell wall cellulose synthase complex,protein-containing complex,1,3.765769158350593e-05
GO:0042564,NLS-dependent protein nuclear import complex,protein-containing complex,1,3.765769158350593e-05
GO:0000274,"mitochondrial proton-transporting ATP synthase, stator stalk",protein-containing complex,1,3.765769158350593e-05
GO:1990026,hippocampal mossy fiber expansion,cellular anatomical entity,1,3.765769158350593e-05
GO:0034364,high-density lipoprotein particle,protein-containing complex,1,3.765769158350593e-05
GO:0031379,RNA-directed RNA polymerase complex,protein-containing complex,1,3.765769158350593e-05
GO:0031501,mannosyltransferase complex,protein-containing complex,1,3.765769158350593e-05
GO:0022623,proteasome-activating nucleotidase complex,protein-containing complex,1,3.765769158350593e-05
GO:0044165,host cell endoplasmic reticulum,cellular anatomical entity,1,3.765769158350593e-05
GO:0020011,apicoplast,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0070522,ERCC4-ERCC1 complex,protein-containing complex,1,3.765769158350593e-05
GO:0042735,protein body,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:1905202,methylcrotonoyl-CoA carboxylase complex,protein-containing complex,1,3.765769158350593e-05
GO:0010169,thioglucosidase complex,protein-containing complex,1,3.765769158350593e-05
GO:1990861,Ubp3-Bre5 deubiquitination complex,protein-containing complex,1,3.765769158350593e-05
GO:0044853,plasma membrane raft,"membrane,cellular anatomical entity",1,3.765769158350593e-05
GO:0071598,neuronal ribonucleoprotein granule,"supramolecular complex,organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0031004,potassium ion-transporting ATPase complex,protein-containing complex,1,3.765769158350593e-05
GO:1990572,TERT-RMRP complex,protein-containing complex,1,3.765769158350593e-05
GO:0031511,Mis6-Sim4 complex,protein-containing complex,1,3.765769158350593e-05
GO:0001411,hyphal tip,cellular anatomical entity,1,3.765769158350593e-05
GO:0035841,new growing cell tip,cellular anatomical entity,1,3.765769158350593e-05
GO:0071797,LUBAC complex,protein-containing complex,1,3.765769158350593e-05
GO:0022624,proteasome accessory complex,protein-containing complex,1,3.765769158350593e-05
GO:0001520,outer dense fiber,"supramolecular complex,cellular anatomical entity",1,3.765769158350593e-05
GO:0034274,Atg12-Atg5-Atg16 complex,protein-containing complex,1,3.765769158350593e-05
GO:1902912,pyruvate kinase complex,protein-containing complex,1,3.765769158350593e-05
GO:0009537,proplastid,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0035657,eRF1 methyltransferase complex,protein-containing complex,1,3.765769158350593e-05
GO:0031475,myosin V complex,protein-containing complex,1,3.765769158350593e-05
GO:0097356,perinucleolar compartment,cellular anatomical entity,1,3.765769158350593e-05
GO:0061851,leading edge of lamellipodium,cellular anatomical entity,1,3.765769158350593e-05
GO:0009842,cyanelle,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0030877,beta-catenin destruction complex,protein-containing complex,1,3.765769158350593e-05
GO:0031253,cell projection membrane,"cellular anatomical entity,membrane",1,3.765769158350593e-05
GO:0097450,astrocyte end-foot,cellular anatomical entity,1,3.765769158350593e-05
GO:0005641,nuclear envelope lumen,"membrane-enclosed lumen,cellular anatomical entity",1,3.765769158350593e-05
GO:0099572,postsynaptic specialization,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0090577,RNA polymerase IV transcription regulator complex,protein-containing complex,1,3.765769158350593e-05
GO:0005690,U4atac snRNP,protein-containing complex,1,3.765769158350593e-05
GO:0019029,helical viral capsid,none,1,3.765769158350593e-05
GO:0046862,chromoplast membrane,"membrane,cellular anatomical entity",1,3.765769158350593e-05
GO:0042585,germinal vesicle,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:1990468,NuA3b histone acetyltransferase complex,protein-containing complex,1,3.765769158350593e-05
GO:0043599,nuclear DNA replication factor C complex,protein-containing complex,1,3.765769158350593e-05
GO:0045239,tricarboxylic acid cycle enzyme complex,protein-containing complex,1,3.765769158350593e-05
GO:0031431,Dbf4-dependent protein kinase complex,protein-containing complex,1,3.765769158350593e-05
GO:0005838,proteasome regulatory particle,protein-containing complex,1,3.765769158350593e-05
GO:0120205,photoreceptor proximal connecting cilium,cellular anatomical entity,1,3.765769158350593e-05
GO:0120200,rod photoreceptor outer segment,cellular anatomical entity,1,3.765769158350593e-05
GO:0120206,photoreceptor distal connecting cilium,cellular anatomical entity,1,3.765769158350593e-05
GO:0035869,ciliary transition zone,cellular anatomical entity,1,3.765769158350593e-05
GO:0036038,MKS complex,protein-containing complex,1,3.765769158350593e-05
GO:0005955,calcineurin complex,protein-containing complex,1,3.765769158350593e-05
GO:0005674,transcription factor TFIIF complex,protein-containing complex,1,3.765769158350593e-05
GO:0042709,succinate-CoA ligase complex,protein-containing complex,1,3.765769158350593e-05
GO:0005948,acetolactate synthase complex,protein-containing complex,1,3.765769158350593e-05
GO:0031089,platelet dense granule lumen,"membrane-enclosed lumen,cellular anatomical entity",1,3.765769158350593e-05
GO:0035253,ciliary rootlet,cellular anatomical entity,1,3.765769158350593e-05
GO:0097203,phagocytic cup lip,cellular anatomical entity,1,3.765769158350593e-05
GO:0036391,medial cortex septin ring,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0045160,myosin I complex,protein-containing complex,1,3.765769158350593e-05
GO:0044291,cell-cell contact zone,"cell junction,cellular anatomical entity",1,3.765769158350593e-05
GO:0098858,actin-based cell projection,cellular anatomical entity,1,3.765769158350593e-05
GO:0070685,macropinocytic cup,cellular anatomical entity,1,3.765769158350593e-05
GO:0045277,respiratory chain complex IV,protein-containing complex,1,3.765769158350593e-05
GO:0044322,endoplasmic reticulum quality control compartment,cellular anatomical entity,1,3.765769158350593e-05
GO:0043590,bacterial nucleoid,"nucleoid,organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0030931,heterotetrameric ADPG pyrophosphorylase complex,protein-containing complex,1,3.765769158350593e-05
GO:0033256,I-kappaB/NF-kappaB complex,protein-containing complex,1,3.765769158350593e-05
GO:0097730,non-motile cilium,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0019822,P4 peroxisome,"organelle,cellular anatomical entity",1,3.765769158350593e-05
GO:0032311,angiogenin-PRI complex,protein-containing complex,1,3.765769158350593e-05
GO:0090730,Las1 complex,protein-containing complex,1,3.765769158350593e-05
GO:0048269,methionine adenosyltransferase complex,protein-containing complex,1,3.765769158350593e-05
GO:0009923,fatty acid elongase complex,protein-containing complex,1,3.765769158350593e-05
GO:0031467,Cul7-RING ubiquitin ligase complex,protein-containing complex,1,3.765769158350593e-05
GO:0043036,starch grain,cellular anatomical entity,1,3.765769158350593e-05
GO:0009326,formate dehydrogenase complex,protein-containing complex,1,3.765769158350593e-05
GO:0080085,"signal recognition particle, chloroplast targeting",protein-containing complex,1,3.765769158350593e-05
GO:0045275,respiratory chain complex III,protein-containing complex,1,3.765769158350593e-05
GO:0031462,Cul2-RING ubiquitin ligase complex,protein-containing complex,1,3.765769158350593e-05
GO:0030867,rough endoplasmic reticulum membrane,"membrane,cellular anatomical entity",1,3.765769158350593e-05
GO:0001651,dense fibrillar component,cellular anatomical entity,1,3.765769158350593e-05
GO:0098892,extrinsic component of postsynaptic specialization membrane,cellular anatomical entity,1,3.765769158350593e-05
GO:0030677,ribonuclease P complex,protein-containing complex,1,3.765769158350593e-05
GO:0030056,hemidesmosome,"cell junction,cellular anatomical entity",1,3.765769158350593e-05
GO:0036021,endolysosome lumen,"membrane-enclosed lumen,cellular anatomical entity",1,3.765769158350593e-05
GO:0019866,organelle inner membrane,"cellular anatomical entity,membrane",1,3.765769158350593e-05
GO:0009503,thylakoid light-harvesting complex,protein-containing complex,1,3.765769158350593e-05
